Transaction_ID,Customer_ID,Category,Units_Sold,Unit_Price,Date,Revenue,Cost,Profit,Month,Year,Profit_Margin
15932,3739,Electronics,6,695,2025-09-05,4170,3446.0545407486948,723.9454592513052,9,2025,17.360802380127225
15933,4170,Furniture,9,403,2025-08-15,3627,2117.348746270291,1509.651253729709,8,2025,41.62258764074191
15934,2865,Clothing,9,491,2025-02-24,4419,3200.365558482203,1218.6344415177969,2,2025,27.577154141611153
15935,2057,Groceries,5,818,2025-12-20,4090,2114.3975647743227,1975.6024352256773,12,2025,48.30323802507768
15936,2955,Sports,3,1470,2025-04-19,4410,3680.964098810492,729.035901189508,4,2025,16.531426330827845
15937,1581,Furniture,6,823,2025-07-22,4938,3161.024313475892,1776.975686524108,7,2025,35.9857368676409
15938,3218,Furniture,8,660,2025-11-29,5280,3332.018766794289,1947.9812332057109,11,2025,36.89358396222937
15939,2389,Electronics,5,1230,2025-03-07,6150,3705.299614686057,2444.7003853139427,3,2025,39.75122577746249
15940,1783,Groceries,8,243,2025-06-13,1944,1531.1386125417418,412.86138745825815,6,2025,21.23772569229723
15941,4130,Electronics,1,1580,2025-06-07,1580,900.1128606680882,679.8871393319118,6,2025,43.030831603285556
15942,1180,Electronics,8,1147,2025-07-26,9176,4712.484671408326,4463.515328591674,7,2025,48.643366702176046
15943,1018,Groceries,2,1360,2025-12-09,2720,1662.8903836833608,1057.1096163166392,12,2025,38.8643241292882
15944,2249,Clothing,7,1657,2025-12-21,11599,8874.859680655927,2724.140319344073,12,2025,23.485992924770006
15945,4544,Furniture,2,474,2025-12-31,948,493.0471272913445,454.9528727086555,12,2025,47.99080935745311
15946,4166,Electronics,3,433,2025-12-03,1299,871.4554046517841,427.5445953482159,12,2025,32.913363768145956
15947,3928,Furniture,5,1880,2025-07-29,9400,7733.185421310049,1666.8145786899513,7,2025,17.732069986063312
15948,4368,Groceries,7,874,2025-06-09,6118,4103.63817775689,2014.3618222431096,6,2025,32.925168719240105
15949,2616,Clothing,9,686,2025-01-16,6174,4451.312709271704,1722.687290728296,1,2025,27.902288479564234
15950,3222,Sports,5,1741,2025-11-17,8705,5840.951538380653,2864.048461619347,11,2025,32.90118853095172
15951,2245,Clothing,1,592,2025-05-22,592,337.19756148084315,254.80243851915685,5,2025,43.040952452560276
15952,2638,Groceries,3,62,2025-03-07,186,165.22458247469226,20.775417525307745,3,2025,11.169579314681584
15953,1053,Clothing,5,120,2025-07-17,600,345.68205544988,254.31794455012,7,2025,42.38632409168667
15954,3742,Sports,3,1124,2025-02-13,3372,2522.674862333786,849.3251376662138,2,2025,25.187578222604206
15955,3910,Electronics,8,626,2025-05-16,5008,3050.161803702885,1957.8381962971148,5,2025,39.094213184846545
15956,2426,Clothing,8,606,2025-03-29,4848,4020.4995290642073,827.5004709357927,3,2025,17.068904103461072
15957,4389,Groceries,1,674,2025-07-05,674,551.0495515331974,122.95044846680264,7,2025,18.241906300712557
15958,4938,Clothing,8,614,2025-02-08,4912,3351.803104608286,1560.196895391714,2,2025,31.76296611139483
15959,3396,Sports,4,490,2025-11-02,1960,1128.6040014521543,831.3959985478457,11,2025,42.41816319121662
15960,1442,Groceries,6,1355,2025-01-31,8130,4221.259063615087,3908.740936384913,1,2025,48.0779942974774
15961,3880,Clothing,8,1695,2025-03-05,13560,9365.678278773592,4194.321721226408,3,2025,30.931576115238997
15962,1579,Groceries,2,193,2025-03-26,386,218.3400541841259,167.6599458158741,3,2025,43.435219123283446
15963,4611,Sports,8,829,2025-05-28,6632,5834.100076273566,797.8999237264343,5,2025,12.031060369819576
15964,4857,Electronics,7,1831,2025-09-15,12817,7109.087117520668,5707.912882479332,9,2025,44.53392277818001
15965,1281,Sports,4,321,2025-10-26,1284,763.029721838121,520.970278161879,10,2025,40.57400920263856
15966,3407,Electronics,5,1555,2025-09-13,7775,6276.913812292237,1498.0861877077632,9,2025,19.267989552511423
15967,3962,Furniture,6,1511,2025-02-09,9066,6096.484473917899,2969.515526082101,2,2025,32.75441789192699
15968,1822,Sports,3,1420,2025-02-27,4260,2739.7763283510303,1520.2236716489697,2,2025,35.6860016819007
15969,4702,Electronics,2,1125,2025-12-06,2250,1451.448365096814,798.5516349031859,12,2025,35.49118377347493
15970,3939,Furniture,2,1802,2025-04-23,3604,2565.374887969194,1038.625112030806,4,2025,28.81867680440638
15971,4000,Furniture,4,644,2025-03-27,2576,1839.371763362128,736.6282366378721,3,2025,28.595816639668946
15972,2669,Furniture,7,1528,2025-09-26,10696,6734.201038229321,3961.798961770679,9,2025,37.04000525215668
15973,1640,Groceries,1,1579,2025-05-03,1579,1227.9161791207596,351.0838208792404,5,2025,22.234567503435112
15974,2031,Sports,1,637,2025-04-18,637,391.5248860755773,245.47511392442271,4,2025,38.53612463491722
15975,3016,Sports,4,415,2025-09-04,1660,989.224151221968,670.7758487780319,9,2025,40.40818366132722
15976,1562,Sports,9,713,2025-08-11,6417,5434.586477276015,982.4135227239848,8,2025,15.30954531282507
15977,3538,Sports,5,1187,2025-08-23,5935,3232.9842483433986,2702.0157516566014,8,2025,45.52680289227635
15978,1340,Groceries,1,619,2025-09-02,619,549.6289773617075,69.37102263829252,9,2025,11.206950345443056
15979,1471,Sports,3,1752,2025-08-10,5256,3817.519394656624,1438.4806053433765,8,2025,27.368352460870938
15980,4864,Electronics,6,502,2025-05-04,3012,2623.5052697480746,388.4947302519254,5,2025,12.89823141606658
15981,2710,Furniture,3,818,2025-08-25,2454,2190.986482167251,263.0135178327492,8,2025,10.717747262948214
15982,4766,Groceries,6,504,2025-11-25,3024,2015.7504528600643,1008.2495471399355,11,2025,33.341585553569296
15983,4775,Groceries,6,545,2025-06-19,3270,1887.6641503057729,1382.3358496942271,6,2025,42.27326757474701
15984,3296,Sports,5,1419,2025-09-02,7095,6206.594167696782,888.4058323032177,9,2025,12.521576212871285
15985,1234,Furniture,5,649,2025-02-01,3245,2725.5473252331467,519.4526747668533,2,2025,16.007786587576373
15986,2106,Electronics,9,238,2025-10-23,2142,1225.866951603747,916.1330483962528,10,2025,42.76998358525923
15987,2116,Furniture,3,1633,2025-03-17,4899,2746.471173061494,2152.528826938506,3,2025,43.93812669807116
15988,2908,Clothing,7,1647,2025-07-23,11529,10332.66606394781,1196.3339360521895,7,2025,10.376736369608722
15989,2417,Furniture,4,1794,2025-04-01,7176,5247.738632492301,1928.261367507699,4,2025,26.870977808078305
15990,1823,Electronics,2,1973,2025-10-29,3946,2689.3137284511863,1256.6862715488137,10,2025,31.847092537983112
15991,2291,Electronics,3,1281,2025-01-26,3843,2881.236291457613,961.7637085423872,1,2025,25.026378052104793
15992,4488,Electronics,3,533,2025-04-17,1599,1333.5532113918323,265.4467886081677,4,2025,16.600799787877907
15993,1631,Groceries,3,1142,2025-09-27,3426,1732.854681394538,1693.145318605462,9,2025,49.42047047885178
15994,4654,Groceries,3,1142,2025-07-25,3426,1851.2904014550584,1574.7095985449416,7,2025,45.963502584499174
15995,1528,Clothing,6,1125,2025-04-08,6750,5220.07594639979,1529.9240536002098,4,2025,22.665541534817923
15996,4324,Furniture,6,668,2025-07-01,4008,3092.647546334429,915.3524536655708,7,2025,22.838135071496275
15997,2980,Sports,9,607,2025-01-08,5463,4884.644630412403,578.3553695875971,1,2025,10.586772278740566
15998,3169,Clothing,8,194,2025-06-16,1552,792.6711713732103,759.3288286267897,6,2025,48.92582658677769
15999,3939,Sports,7,538,2025-01-15,3766,2002.1850318047384,1763.8149681952614,1,2025,46.83523548049021
16000,3057,Sports,2,646,2025-09-17,1292,894.1889855401294,397.81101445987065,9,2025,30.790326196584417
16001,4870,Clothing,2,1103,2025-07-12,2206,1683.8488336521184,522.1511663478816,7,2025,23.669590496277497
16002,2339,Furniture,1,1762,2025-06-12,1762,1063.1693599129062,698.8306400870938,6,2025,39.66121680403484
16003,3885,Sports,7,1508,2025-01-06,10556,6359.872162918821,4196.127837081179,1,2025,39.75111630429309
16004,2296,Groceries,7,1618,2025-04-25,11326,5839.304492842341,5486.695507157659,4,2025,48.44336488749479
16005,2329,Groceries,1,1950,2025-03-07,1950,1011.1341081479384,938.8658918520616,3,2025,48.14696881292624
16006,4876,Clothing,6,1899,2025-08-27,11394,6106.147357332519,5287.852642667481,8,2025,46.40909814522978
16007,2233,Sports,7,411,2025-04-05,2877,1518.0965795063794,1358.9034204936206,4,2025,47.23334794903096
16008,2981,Clothing,1,910,2025-06-30,910,775.3907896001798,134.6092103998202,6,2025,14.792220923057165
16009,2753,Groceries,6,1819,2025-07-30,10914,7234.694835501142,3679.305164498858,7,2025,33.71179370074087
16010,3800,Clothing,9,728,2025-01-19,6552,5264.038347854408,1287.961652145592,1,2025,19.657534373406474
16011,3933,Sports,1,1815,2025-01-13,1815,999.8972100362572,815.1027899637428,1,2025,44.90924462610153
16012,3511,Sports,2,298,2025-05-04,596,300.62936712772193,295.37063287227807,5,2025,49.5588310188386
16013,3759,Groceries,2,760,2025-09-21,1520,1366.935635912181,153.06436408781906,9,2025,10.07002395314599
16014,3775,Electronics,3,1110,2025-11-14,3330,2726.674908195813,603.3250918041872,11,2025,18.117870624750367
16015,3764,Electronics,4,1016,2025-04-02,4064,3385.458055809055,678.5419441909448,4,2025,16.696406107060653
16016,2948,Furniture,7,64,2025-12-13,448,331.91018784752134,116.08981215247866,12,2025,25.912904498321126
16017,4487,Groceries,3,494,2025-02-25,1482,858.0051334015043,623.9948665984957,2,2025,42.10491677452738
16018,4287,Furniture,7,1166,2025-04-27,8162,4158.460996071796,4003.539003928204,4,2025,49.05095569625342
16019,3127,Groceries,5,827,2025-10-21,4135,3302.662178750885,832.3378212491148,10,2025,20.129088784742798
16020,4850,Sports,5,837,2025-12-28,4185,3450.467203011114,734.5327969888854,12,2025,17.551560262577905
16021,3527,Groceries,7,683,2025-11-25,4781,3310.474404911799,1470.525595088201,11,2025,30.757699123367516
16022,1901,Clothing,7,286,2025-09-28,2002,1499.0590630959873,502.9409369040127,9,2025,25.121924920280353
16023,1890,Furniture,7,1722,2025-03-03,12054,10745.128038658357,1308.871961341643,3,2025,10.858403528634836
16024,2570,Groceries,9,759,2025-07-08,6831,4337.6047513753765,2493.3952486246235,7,2025,36.501174771257844
16025,2824,Furniture,1,1861,2025-10-29,1861,1563.222563931613,297.77743606838703,10,2025,16.0009369193115
16026,3065,Groceries,1,1649,2025-01-25,1649,1400.2767313695515,248.72326863044827,1,2025,15.083278873890132
16027,2188,Electronics,3,1926,2025-01-01,5778,3081.67777455342,2696.3222254465804,1,2025,46.66532062039772
16028,2548,Furniture,6,681,2025-09-28,4086,2819.5853299984515,1266.4146700015483,9,2025,30.99399583948968
16029,1201,Sports,2,1720,2025-02-16,3440,2517.430476596513,922.569523403487,2,2025,26.81888149428741
16030,1740,Sports,9,1687,2025-06-15,15183,8469.948629347497,6713.051370652504,6,2025,44.2142618102648
16031,2369,Groceries,1,1137,2025-06-10,1137,755.5339217627514,381.46607823724855,6,2025,33.550226757893455
16032,2389,Sports,5,353,2025-11-01,1765,1202.3185281778526,562.6814718221474,11,2025,31.879970074909203
16033,3000,Sports,7,275,2025-12-21,1925,1176.3608070706528,748.6391929293472,12,2025,38.89034768464141
16034,2471,Furniture,3,352,2025-11-28,1056,566.1058411846379,489.89415881536206,11,2025,46.3914923120608
16035,2536,Groceries,2,241,2025-07-31,482,308.19633667633366,173.80366332366634,7,2025,36.05885131196397
16036,1318,Furniture,3,1396,2025-09-25,4188,3118.2389804165755,1069.7610195834245,9,2025,25.543481842966205
16037,3264,Groceries,7,1758,2025-09-07,12306,7981.527578313976,4324.472421686024,9,2025,35.1411703371203
16038,2057,Sports,1,1346,2025-01-06,1346,799.5718343030613,546.4281656969387,1,2025,40.59644618847984
16039,2894,Groceries,8,484,2025-08-03,3872,2243.256346964735,1628.7436530352652,8,2025,42.06466046062152
16040,3313,Groceries,3,1500,2025-12-14,4500,2983.2394875054,1516.7605124946,12,2025,33.705789166546666
16041,4711,Clothing,5,755,2025-10-17,3775,3349.3276697356337,425.6723302643664,10,2025,11.276088218923613
16042,1723,Groceries,5,1947,2025-01-06,9735,7323.264835050373,2411.735164949627,1,2025,24.773858910627908
16043,3822,Clothing,6,1199,2025-07-07,7194,3900.8099135143343,3293.1900864856657,7,2025,45.77689861670372
16044,4895,Furniture,7,253,2025-06-03,1771,983.2740773341992,787.7259226658009,6,2025,44.47915994725019
16045,4151,Clothing,1,1982,2025-06-26,1982,1463.0367483276898,518.9632516723102,6,2025,26.183816936039868
16046,2700,Furniture,6,1815,2025-10-01,10890,6526.061795886616,4363.938204113384,10,2025,40.07289443630289
16047,1412,Groceries,2,1557,2025-05-07,3114,2594.294529199125,519.705470800875,5,2025,16.689321477227843
16048,2275,Furniture,3,893,2025-05-22,2679,1413.84409807062,1265.15590192938,5,2025,47.224931016400895
16049,4083,Sports,5,588,2025-08-25,2940,1747.835049904204,1192.164950095796,8,2025,40.54982823455088
16050,1400,Groceries,1,1163,2025-03-28,1163,876.7871008227444,286.2128991772556,3,2025,24.609879550924816
16051,2839,Clothing,7,1632,2025-11-14,11424,8712.605912769865,2711.3940872301355,11,2025,23.7341919400397
16052,1723,Electronics,1,676,2025-02-27,676,530.9367847582268,145.06321524177315,2,2025,21.45905550913804
16053,3329,Groceries,8,89,2025-08-20,712,602.8730981303704,109.1269018696296,8,2025,15.326812060341236
16054,2135,Sports,6,1654,2025-09-10,9924,8808.321651606739,1115.678348393261,9,2025,11.242224389291225
16055,3770,Furniture,1,209,2025-06-01,209,121.29490574441098,87.70509425558902,6,2025,41.96415993090384
16056,4449,Clothing,7,1173,2025-08-24,8211,4956.071851947843,3254.9281480521568,8,2025,39.641068664622544
16057,1750,Clothing,3,1581,2025-09-05,4743,3119.711839511734,1623.288160488266,9,2025,34.2249243198032
16058,1267,Sports,7,1374,2025-01-16,9618,6281.818762094489,3336.181237905511,1,2025,34.68685005100344
16059,4988,Sports,8,919,2025-04-24,7352,4715.371094662785,2636.6289053372147,4,2025,35.86274354375972
16060,3345,Groceries,3,1317,2025-05-21,3951,2073.787189662368,1877.212810337632,5,2025,47.51234650310382
16061,2340,Electronics,5,385,2025-08-01,1925,1626.8265954608516,298.17340453914835,8,2025,15.489527508527187
16062,1569,Electronics,2,1915,2025-12-05,3830,2931.387587841565,898.6124121584348,12,2025,23.462465069410833
16063,3556,Furniture,2,1579,2025-06-04,3158,2573.5330304187555,584.4669695812445,6,2025,18.50750378661319
16064,2973,Clothing,1,1453,2025-02-07,1453,1307.559505471687,145.4404945283129,2,2025,10.009669272423464
16065,1545,Groceries,3,598,2025-06-28,1794,1248.227023586824,545.7729764131759,6,2025,30.42212800519375
16066,3822,Clothing,4,192,2025-05-31,768,424.8831541685833,343.11684583141675,5,2025,44.67667263429906
16067,1364,Groceries,3,1404,2025-05-24,4212,3509.512046017423,702.487953982577,5,2025,16.678251519054534
16068,1546,Sports,8,549,2025-02-15,4392,3500.556605530156,891.4433944698444,2,2025,20.296980748402653
16069,1270,Furniture,1,314,2025-08-04,314,253.48415780093265,60.51584219906738,8,2025,19.27256120989407
16070,4545,Sports,5,1155,2025-04-24,5775,3259.510780975956,2515.4892190240444,4,2025,43.55825487487523
16071,1738,Clothing,7,786,2025-07-27,5502,4411.804342169852,1090.195657830148,7,2025,19.814533948203348
16072,3584,Furniture,9,1896,2025-09-24,17064,12576.391364349449,4487.608635650551,9,2025,26.29869101998682
16073,2257,Groceries,1,1210,2025-08-21,1210,629.4879638564931,580.5120361435069,8,2025,47.97620133417412
16074,1058,Groceries,9,881,2025-01-15,7929,4891.044010828568,3037.9559891714325,1,2025,38.314490972019584
16075,2274,Furniture,9,1114,2025-07-05,10026,5896.497915511864,4129.502084488136,7,2025,41.18793222110648
16076,2870,Sports,4,1856,2025-12-04,7424,4576.559283716423,2847.440716283577,12,2025,38.354535510285245
16077,1085,Furniture,5,85,2025-12-26,425,246.46405688260324,178.53594311739676,12,2025,42.008457204093354
16078,1762,Sports,6,981,2025-01-18,5886,3879.714135838313,2006.2858641616872,1,2025,34.0857265402937
16079,1389,Furniture,4,626,2025-09-07,2504,1469.3576119244017,1034.6423880755983,9,2025,41.319584188322615
16080,2203,Sports,6,1997,2025-08-15,11982,7889.448844784485,4092.551155215515,8,2025,34.15582670017956
16081,1718,Electronics,5,82,2025-07-16,410,207.72044554340007,202.27955445659995,7,2025,49.336476696731694
16082,3903,Furniture,3,1650,2025-11-18,4950,3932.147567864668,1017.8524321353324,11,2025,20.562675396673384
16083,1148,Sports,3,1511,2025-10-13,4533,2895.778322392452,1637.2216776075484,10,2025,36.11783978838624
16084,1582,Clothing,9,1196,2025-06-08,10764,6620.020538434974,4143.979461565026,6,2025,38.49850856154799
16085,1120,Clothing,5,951,2025-06-02,4755,4011.141306506096,743.8586934939044,6,2025,15.643715951501669
16086,3812,Furniture,3,1456,2025-12-29,4368,3492.1112428774823,875.8887571225177,12,2025,20.05239828577193
16087,3652,Furniture,8,1404,2025-12-17,11232,9493.72701004302,1738.2729899569786,12,2025,15.476077189787915
16088,3303,Groceries,8,1249,2025-07-29,9992,8484.799274401761,1507.200725598239,7,2025,15.084074515594864
16089,1765,Sports,3,908,2025-05-11,2724,2157.0391650449333,566.9608349550667,5,2025,20.813540196588352
16090,3911,Furniture,7,502,2025-01-18,3514,1837.9135490759825,1676.0864509240178,1,2025,47.697394733182065
16091,1799,Clothing,9,123,2025-12-22,1107,595.8506304837938,511.1493695162062,12,2025,46.174288122511854
16092,4380,Clothing,3,1229,2025-12-12,3687,1951.646340333441,1735.353659666559,12,2025,47.06682016996363
16093,3106,Clothing,8,1601,2025-12-14,12808,7674.248633906689,5133.751366093311,12,2025,40.08238105944184
16094,2021,Sports,1,924,2025-10-15,924,781.2787030342319,142.72129696576815,10,2025,15.446027810148069
16095,4140,Electronics,3,1099,2025-02-18,3297,1698.9937679722786,1598.0062320277214,2,2025,48.468493540422244
16096,2469,Furniture,4,739,2025-06-14,2956,1544.898917452011,1411.101082547989,6,2025,47.73684311732034
16097,3435,Electronics,3,1127,2025-03-12,3381,1849.5560021108247,1531.4439978891753,3,2025,45.295592957384656
16098,2109,Sports,9,1933,2025-10-11,17397,12723.12376484268,4673.8762351573205,10,2025,26.86598974051457
16099,3833,Furniture,5,255,2025-02-01,1275,800.2679755452425,474.7320244547575,2,2025,37.23388427096137
16100,2250,Groceries,3,1726,2025-06-18,5178,4537.612002029059,640.3879979709409,6,2025,12.367477751466605
16101,3640,Furniture,3,1266,2025-03-27,3798,2104.5757556700946,1693.4242443299054,3,2025,44.58726288388377
16102,2649,Furniture,2,1876,2025-09-30,3752,3083.514730675196,668.485269324804,9,2025,17.816771570490513
16103,4255,Furniture,6,1792,2025-01-10,10752,8149.394532575677,2602.6054674243237,1,2025,24.205780016967296
16104,2815,Furniture,9,1102,2025-12-13,9918,7550.232958536016,2367.767041463984,12,2025,23.87343256164533
16105,2345,Furniture,7,1744,2025-01-17,12208,7821.795669299518,4386.204330700482,1,2025,35.92893455685192
16106,3956,Sports,2,317,2025-12-18,634,318.1478630175703,315.8521369824297,12,2025,49.818949050856425
16107,2341,Furniture,9,1142,2025-02-25,10278,6645.831691022806,3632.168308977194,2,2025,35.33925188730487
16108,3613,Sports,3,1823,2025-08-22,5469,4050.075388876064,1418.9246111239363,8,2025,25.9448639810557
16109,3446,Furniture,7,81,2025-05-19,567,450.73107449508944,116.26892550491056,5,2025,20.505983334199392
16110,2732,Furniture,7,1339,2025-10-28,9373,6759.886050546876,2613.1139494531244,10,2025,27.879163015609993
16111,1898,Sports,4,182,2025-12-11,728,649.6891936322356,78.31080636776437,12,2025,10.75697889667093
16112,4364,Furniture,4,332,2025-05-07,1328,975.5760096871968,352.4239903128033,5,2025,26.537951077771332
16113,3340,Clothing,2,216,2025-01-17,432,230.35325554411983,201.64674445588017,1,2025,46.67748714256486
16114,1484,Furniture,2,1862,2025-07-11,3724,3135.6101142870634,588.3898857129366,7,2025,15.799943225374236
16115,4970,Groceries,2,65,2025-05-02,130,98.94534274264046,31.054657257359537,5,2025,23.888197890276565
16116,4518,Sports,5,1870,2025-02-24,9350,6608.932877938823,2741.067122061177,2,2025,29.316225904397612
16117,1802,Furniture,3,1323,2025-07-26,3969,3221.431981672894,747.5680183271061,7,2025,18.8351730493098
16118,2715,Furniture,7,1536,2025-09-18,10752,8344.791732198926,2407.208267801074,9,2025,22.388469752614153
16119,2915,Sports,7,663,2025-04-17,4641,4081.90443597331,559.0955640266902,4,2025,12.046877052934502
16120,4483,Electronics,6,686,2025-04-30,4116,2822.232187228225,1293.767812771775,4,2025,31.432648512433794
16121,4579,Clothing,8,1656,2025-11-29,13248,10390.31833461232,2857.6816653876795,11,2025,21.570664744774152
16122,2757,Clothing,4,259,2025-09-08,1036,708.2663169863375,327.73368301366247,9,2025,31.63452538741916
16123,2809,Furniture,9,1572,2025-11-22,14148,8647.553148829096,5500.446851170904,11,2025,38.8779110204333
16124,3937,Sports,5,644,2025-02-11,3220,2021.505206536263,1198.494793463737,2,2025,37.220335200737175
16125,3291,Groceries,4,258,2025-07-31,1032,760.3855003904986,271.6144996095014,7,2025,26.319234458285024
16126,2443,Furniture,3,575,2025-11-19,1725,987.022624864402,737.9773751355979,11,2025,42.781297109310024
16127,2952,Clothing,9,346,2025-12-14,3114,2186.514553222968,927.485446777032,12,2025,29.784375297913684
16128,4007,Furniture,4,1953,2025-05-11,7812,6072.730469375922,1739.2695306240776,5,2025,22.26407489278133
16129,4225,Sports,9,635,2025-04-07,5715,4083.818174955865,1631.1818250441347,4,2025,28.54211417400061
16130,3863,Groceries,1,522,2025-11-18,522,378.4546206726058,143.54537932739413,11,2025,27.49911481367704
16131,4495,Electronics,5,1754,2025-10-12,8770,5130.527949027365,3639.472050972635,10,2025,41.49911118554886
16132,3320,Groceries,1,221,2025-04-18,221,168.63662548075027,52.36337451924973,4,2025,23.6938346240949
16133,2670,Furniture,9,890,2025-05-12,8010,5919.131721927291,2090.868278072709,5,2025,26.103224445352176
16134,2848,Clothing,7,1345,2025-06-27,9415,6716.437103867076,2698.562896132924,6,2025,28.662378078947683
16135,1519,Sports,9,1199,2025-10-04,10791,8400.097598025757,2390.902401974243,10,2025,22.156448910890955
16136,2151,Furniture,5,1953,2025-08-05,9765,7620.555894388888,2144.444105611112,8,2025,21.9605131142971
16137,2396,Electronics,9,585,2025-07-07,5265,4089.8855642748335,1175.1144357251665,7,2025,22.319362501902496
16138,3615,Sports,4,326,2025-01-12,1304,725.3318355212365,578.6681644787635,1,2025,44.37639298150027
16139,3685,Sports,3,1772,2025-11-08,5316,3910.4332199031855,1405.5667800968145,11,2025,26.440308128232026
16140,3206,Sports,2,554,2025-01-05,1108,863.6992461400492,244.3007538599508,1,2025,22.04880449999556
16141,4642,Furniture,4,1960,2025-10-10,7840,5827.831506941653,2012.168493058347,10,2025,25.66541445227483
16142,4641,Electronics,3,531,2025-04-13,1593,919.4203830690786,673.5796169309214,4,2025,42.283717321463996
16143,1651,Furniture,9,984,2025-06-26,8856,4512.459977290146,4343.540022709854,6,2025,49.046296552730965
16144,3223,Sports,8,1957,2025-10-03,15656,11638.66238577035,4017.337614229649,10,2025,25.660051189509765
16145,2950,Sports,1,1912,2025-05-08,1912,1124.6090778548726,787.3909221451274,5,2025,41.1815335849962
16146,3667,Clothing,2,1720,2025-10-12,3440,2858.8008976883034,581.1991023116966,10,2025,16.895322741619086
16147,1210,Groceries,3,1485,2025-09-04,4455,3894.3588528993632,560.6411471006368,9,2025,12.58453753312316
16148,3494,Furniture,6,1508,2025-07-30,9048,7558.789926123937,1489.2100738760628,7,2025,16.458997279797334
16149,1585,Electronics,5,1236,2025-10-19,6180,3511.4775046922487,2668.522495307752,10,2025,43.17997565222899
16150,1166,Sports,5,1003,2025-04-07,5015,4149.339731124377,865.6602688756229,4,2025,17.26142111416995
16151,3507,Furniture,6,315,2025-05-16,1890,1079.9585584678348,810.0414415321652,5,2025,42.85933553080239
16152,3963,Groceries,8,1751,2025-06-07,14008,8674.65184632466,5333.348153675341,6,2025,38.073587619041554
16153,4428,Furniture,1,1873,2025-07-08,1873,1557.0070581102,315.9929418898,7,2025,16.870952583545115
16154,4375,Groceries,5,367,2025-09-09,1835,1024.1211453174194,810.8788546825806,9,2025,44.189583361448534
16155,2256,Furniture,6,1171,2025-12-20,7026,4040.879816394819,2985.120183605181,12,2025,42.48676606326759
16156,4398,Clothing,6,813,2025-12-17,4878,4087.949815486242,790.0501845137578,12,2025,16.19619074443948
16157,4955,Furniture,9,649,2025-06-23,5841,5226.899904087726,614.1000959122739,6,2025,10.513612325154492
16158,2205,Clothing,7,1193,2025-10-01,8351,6299.514007499405,2051.485992500595,10,2025,24.565752514676024
16159,4705,Groceries,4,1957,2025-11-07,7828,5847.057963185329,1980.9420368146712,11,2025,25.305851262323344
16160,4405,Sports,7,611,2025-04-20,4277,3063.3132292448945,1213.6867707551055,4,2025,28.37705800222365
16161,2738,Sports,7,1114,2025-03-22,7798,4661.842634394256,3136.1573656057444,3,2025,40.217457881581744
16162,2052,Furniture,6,1120,2025-04-16,6720,3461.586822467327,3258.413177532673,4,2025,48.48829133233144
16163,1713,Electronics,8,538,2025-01-31,4304,2927.24379572581,1376.7562042741902,1,2025,31.987830024957947
16164,4164,Furniture,8,1843,2025-03-05,14744,12366.998941136782,2377.0010588632176,3,2025,16.12181944427033
16165,3888,Clothing,6,731,2025-10-03,4386,3751.8919370875415,634.1080629124585,10,2025,14.457548174018662
16166,3915,Clothing,2,1589,2025-10-12,3178,2231.702647443522,946.297352556478,10,2025,29.77650574438257
16167,1687,Groceries,5,1586,2025-08-19,7930,6945.641271930994,984.3587280690062,8,2025,12.413098714615463
16168,1329,Furniture,1,967,2025-07-02,967,701.5964804742943,265.40351952570575,7,2025,27.446072339783427
16169,2746,Groceries,9,316,2025-03-14,2844,2285.969192962365,558.030807037635,3,2025,19.621336393728374
16170,2207,Electronics,4,1185,2025-02-02,4740,3207.8677133185447,1532.1322866814553,2,2025,32.32346596374378
16171,3142,Sports,1,60,2025-05-26,60,31.97129263659502,28.02870736340498,5,2025,46.714512272341636
16172,1784,Sports,3,1950,2025-06-30,5850,4885.416121759197,964.5838782408028,6,2025,16.488613303261587
16173,3696,Furniture,2,63,2025-11-03,126,110.53309890044582,15.466901099554178,11,2025,12.275318332979507
16174,4820,Groceries,9,1676,2025-09-23,15084,11907.568896232217,3176.4311037677835,9,2025,21.058280984936246
16175,3400,Groceries,7,530,2025-11-17,3710,2461.9255969246096,1248.0744030753904,11,2025,33.640819489902704
16176,3977,Electronics,6,781,2025-01-28,4686,3955.640023514296,730.359976485704,1,2025,15.586000351807597
16177,1940,Groceries,4,392,2025-12-19,1568,1179.764959212148,388.2350407878521,12,2025,24.75988780534771
16178,4031,Clothing,4,810,2025-12-29,3240,1623.605726821144,1616.394273178856,12,2025,49.88871213514988
16179,2288,Clothing,7,1146,2025-03-02,8022,7012.194972225034,1009.8050277749662,3,2025,12.587945995698908
16180,4718,Clothing,8,1900,2025-08-08,15200,10414.640587195556,4785.359412804444,8,2025,31.482627715818712
16181,2679,Furniture,4,1731,2025-07-07,6924,3944.891272977944,2979.1087270220564,7,2025,43.025833723599895
16182,4090,Clothing,7,1134,2025-03-28,7938,4550.0892510917565,3387.9107489082435,3,2025,42.67965166173146
16183,4814,Clothing,3,1052,2025-06-03,3156,2008.7498497090965,1147.2501502909035,6,2025,36.35139893190442
16184,3693,Sports,9,329,2025-02-12,2961,1530.827637907672,1430.172362092328,2,2025,48.30031618008538
16185,1625,Furniture,3,1100,2025-02-02,3300,2053.2720816260303,1246.7279183739695,2,2025,37.77963389012029
16186,4570,Clothing,3,340,2025-10-03,1020,547.1907217131336,472.8092782868664,10,2025,46.353850812437884
